version,filename,header,obj,endobj,stream,endstream,xref,trailer,startxref,/Page,/Encrypt,/ObjStm,/JS,/JavaScript,/AA,/OpenAction,/AcroForm,/JBIG2Decode,/RichMedia,/Launch,/EmbeddedFile,/XFA,/Colors > 2^24,/JavaScript_hexcode_count,/RichMedia_hexcode_count,/EmbeddedFile_hexcode_count,/ObjStm_hexcode_count,/Encrypt_hexcode_count,/OpenAction_hexcode_count,/Page_hexcode_count,/JS_hexcode_count,/AcroForm_hexcode_count,/XFA_hexcode_count,/Launch_hexcode_count,/JBIG2Decode_hexcode_count,/AA_hexcode_count,Malware
0.2.7,../../dataset/AllPDF/zx_benign_pdf/1a0f3d55d17216519da523edd2cdf50d,%PDF-1.5,54,52,10,10,1,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/1a78f18d5a168cb11368a54cf7b067b0,%PDF-1.6,52,51,46,46,0,0,2,2,2,5,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/1a88090431257b89696123fe0e33f573,%PDF-1.5,11,11,4,4,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/1aba4a5b77f73811b54357f53b86725c,%PDF-1.3,20,19,5,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/1b1da728c16088fea00f50048b414b3d,%PDF-1.7,33,32,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/1b01242b76032a4bca84836880a189a5,%PDF-1.5,11,11,4,4,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/1bc000904b7c637ec54198c38f1b32d6,%PDF-1.4,4,3,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/1c1e66a85ede8e91e901c449e1fc0b5d,%PDF-1.3 ,14,13,6,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/1cd960c6d82bcabec077a32990f77548,%PDF-1.7,12,12,5,5,1,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/1cf0703a6f8801ddb48419e188ac605c,%PDF-1.5,88,88,23,23,1,1,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/1d4f17da4ecd2c58231b40104d1bcefd,%PDF-1.7,15,15,10,10,0,0,1,4,0,1,0,0,0,0,1,3,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/1d41c1d13ed3d534a5a284797cd61025,%PDF-1.6,32,32,12,12,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/1dae10817b4c64041f1087c3f6c1e630,%PDF-1.5,46,46,13,13,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/1dcab9a1393fe2d2b0fd2bc3e7083b3d,%PDF-1.3,19,19,7,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/1e45ff689cba57fda9e120d109402012,%PDF-1.5,11,11,4,4,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/1eb15d49d968cf425f77964b5ee2592e,%PDF-1.5,11,11,4,4,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/1ee52ac49ad0d841d01ce54fe8651e11,%PDF-1.4,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/1f5eecd8e8db9b5c80d57f6c33adfdb9,%PDF-1.4,46,47,8,9,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/1f968a3b636a22ece15a8df685c7c258,%PDF-1.7,9,9,3,3,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/1fb337d080710c15929a61eb83fa409a,%PDF-1.7,4,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/2a6b445a3102b03202bf8535022f4df3,%PDF-1.7,5,5,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/2a5692a73225eebddec54bb1b159a7f0,%PDF-1.6,20,19,17,16,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/2aa0d8a25acf297ef520ffc5994a61fa,%PDF-1.3,21,21,5,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/2b3c2850dfb4b75376fa18cbb5ae1ee1,%PDF-1.7,30,30,17,17,1,1,1,8,0,0,1,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/2b9fc924154d9a84e1f3998b930c3650,%PDF-1.5,11,11,4,4,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/2b6648b53f791f07e899fe5fdc8c54c5,%PDF-1.3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/2bd9cfe078bc18d4368332468d70e48b,%PDF-1.5,12,12,4,4,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/2c2c35a54c0bb5744050e4d07688e4c0,%PDF-1.7 ,23,23,5,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/2c9ef1090d32b62f8d9d85107cf60f75,%PDF-1.5,11,11,4,4,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/2c45de1577d408f5e12db29870223b66,%PDF-1.4,15,15,4,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/2d0a4cf1fa4cf9a1190601af9b755100,%PDF-1.3,56,56,7,8,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/2d5d3d06398294369eea4491b8f82103,%PDF-1.7,15,14,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/2d91dab719c560648b9eec7ea826f61f,%PDF-1.5,29,29,16,16,1,1,1,4,0,0,0,0,0,1,0,4,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/2d31567df65f27512b560e44fda0d767,%PDF-1.7,123,123,50,50,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/2da51ce63ab7998662014289e5326071,%PDF-1.4,76,76,26,26,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/2df89f6051c9e11bdf46ae9da1f2532e,%PDF-1.4,34,34,11,11,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/2e8699ea641fb10be41f256992ce1e06,%PDF-1.6,4,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/2ef0baa5261566290d1b65c4f6f7c363,%PDF-1.3,20,20,5,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/2f368fcaafd60b5554a6cf6e1501479f,%PDF-1.5,16,16,8,8,1,1,1,2,0,0,0,0,0,1,0,2,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/2fc39a41ee3dae5eee6f236a25aaaadd,%PDF-1.5,28,28,8,8,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/3a5fc30c7f204daa3e02a3b46609aa83,%PDF-1.4,50,50,22,22,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/3a8817b2314a69a5586a1c2c98e21f36,%PDF-1.3,21,21,5,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/3ab2899f63588d4d69722a32ad3a1402,%PDF-1.4,220,220,13,13,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/03b8a00d9e047719210caf3eca7506d1,%PDF-1.5,22,22,7,7,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/3b62b92746c285f9f54091641d2b2bd3,%PDF-1.4,74,74,18,18,2,2,2,4,1,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/3b4617134181a191950851310a9c9a86,%PDF-1.5,28,28,8,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/3c553a411a4f50a82487474db6cadba7,%PDF-1.4,1080,1080,529,529,2,2,2,10,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/3c68702524480178f9ed43af669bb8be,%PDF-1.4,34,34,11,11,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/3cc6e4fa54256afa830d0bee7dcac0d1,%PDF-1.7,36,36,31,31,0,0,2,3,0,8,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/3d1bf956a9e0d2b5cee3a10ad000c34d,%PDF-1.4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/3d7dd6c75b473eaee1166c56aa2d9604,%PDF-1.5,15,15,6,6,1,1,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/3d56c710a8e07bac9c35f03590f1bd98,%PDF-1.3,33,33,8,8,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/3d805c1f7e15295b0ee66fcfd86b149f,%PDF-1.41 ,22,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/3dcc4951dbdc8635290912bff2f70e18,%PDF-1.7,38,37,19,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/3e78060af8b1018ef9b21dd3ee63fdd6,%PDF-1.7,27,26,8,9,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/3ecb09c3aff52a2c1a5f7dccad3581eb,%PDF-1.5,45,45,14,14,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/3f62dde1ba323f63955b921b479e847d,%PDF-1.4,68,68,26,26,1,1,1,13,0,0,1,0,0,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/3fce82e5aecc27d26fd26e6bcdcd3b68,%PDF-1.3,36,35,4,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/4a545aae682424fc3e5b63f075f7e128,%PDF-1.7,18,18,9,9,1,1,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/4ac730c0da8f9e84bf0d696b49e9a5cc,%PDF-1.3,56,56,19,8,1,1,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/4b5a71b50d12a6ab3be27ad88f8a2e4b,%PDF-1.5,6,5,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/4b47b37b6a1f7a5cf44ecdc9ec1d3e57,%PDF-1.5,16,16,8,8,1,1,1,2,0,0,0,0,0,1,0,2,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/4b96b3489784bd231828115ccf67b5d6,%PDF-1.5,28,28,8,7,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/4bfb2e97d0f94b29029ea2bb41770885,%PDF-1.4,767,767,61,61,1,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/4c4822e349c147470f270fe03f2b3520,%PDF-1.3,20,20,5,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/4ca7c7df04d662ae0c1f35f1969356f4,%PDF-1.5,261,261,131,131,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/4cfcc9891ee233ee82ee4d619612bd1a,%PDF-1.5,47,47,16,16,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/4d1115ad8678dd888f002efeddd92502,%PDF-1.4,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/4dbf666e8b519199cf7844d72e8be4f7,%PDF-1.4,79,82,20,20,2,2,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/4e47ea7fe891b90c6d2ff1f9998a007d,%PDF-1.7,32,31,18,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/4ea2946543831071b68dfe37f7dd2d8d,%PDF-1.5,28,28,8,7,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/4f02b7f7fd3f076e68ed59f791406508,%PDF-1.4,47,46,9,7,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/4f00611b014ded754ec048c4e43efd9b,%PDF-1.4,84,84,21,20,2,2,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/4fcdba22f0e9f698f7514f1958b5214b,%PDF-1.4,38,38,9,9,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/05a2148a27b16dfb6621ca74b79f9163,%PDF-1.4,68,68,60,60,0,0,2,6,0,9,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/5aaeaac0dcfa7ed72b3e3c49b2e7862e,%PDF-1.5,13,13,4,4,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/5ae80e0092befbcad65bfd77cc4671eb,%PDF-1.3,18,17,7,6,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/5b2b1bfc38ebebd06517f64f2c1bdff7,%PDF-1.3,10,10,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/05b9fd981a5ee0b8afb0a990ee3b7693,%PDF-1.4,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/5b94ac91fd9a6ca81617e6fc48f1a98f,%PDF-1.4,38,38,12,12,1,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/5b85933970ecc3a7733cef346c7e90fb,%PDF-1.4,47,47,9,9,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/5bbcd3d8bd748d829aa5de907c4ee93d,%PDF-1.5,12,12,4,4,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/5bee9bd162ddb4276e141b21bc717027,%PDF-1.4,3,2,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/5c2e3ad434206d18e167c23ed6062c0a,%PDF-1.6,118,118,46,46,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/5c595d70030fec6720f6fd1501322526,%PDF-1.4,2,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/5c738130f14da92ff99fc1ef42cbee25,%PDF-1.5,28,28,8,7,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/5cd87c011e4b7652c196649e7a944f1d,%PDF-1.4,105,105,40,40,1,1,1,20,1,0,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/5cefa941e752d6800e2ae77090db74cd,%PDF-1.3,20,20,5,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/5d900fb986bddd405956824d4dba1285,%PDF-1.4,52,52,20,20,4,4,4,2,4,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/5dd7f24f8847c956ac3c792e618246a5,%PDF-1.3,14,14,3,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/5e3a4b66ff069bb84dfb75ce1c95e847,%PDF-1.3,20,19,5,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/5e70bc6c00b2b68779aa25a57d4376e8,%PDF-1.7,15,14,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/5e222026de2488c82a954c76b1e6eec9,%PDF-1.4,4,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/05ec7791b2d243d284f29c260dc02c67,%PDF-1.3,20,19,5,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/5f0eba8d11bd246e2b365a0dbb3225c7,%PDF-1.6,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/5f69bdd341a655e1b5a7084afe80d08a,%PDF-1.4,25,25,9,9,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/5fa81eb0f4f25cb936ff0827d14589f5,%PDF-1.6,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/5fd12576e1f6dcf311eb272d988a0e4d,%PDF-1.4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/6a3ce5705b8ab8142080f9dd6c59a737,%PDF-1.3,20,20,5,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/6a54beea5e5a546a6ca2e96d4373b619,%PDF-1.3,13,13,3,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/6a705e533c9224cc804b226f9e6e64ae,%PDF-1.3,82,82,29,29,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/06ab9a04ac9194fa0a3b5ede95e6c566,%PDF-1.4,47,47,8,9,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/6af3b89e76f0de05405188c094d7e13a,%PDF-1.6,64,63,21,20,1,1,1,3,1,0,0,0,0,0,1,0,0,1,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/6b1fa68393707c01b1213ce268454c3f,%PDF-1.7,56,56,13,13,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/6b206865df150c7478e5cb1cf804f191,%PDF-1.3,25,21,10,10,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/6bf23773665b947bdf796a18fb615a21,%PDF-1.3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/6c4b4976cfa64308294daff4c35455bd,%PDF-1.3,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/6c15ff9ea0f02d6a548848867cddb0b2,%PDF-1.7,17,17,10,10,1,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/6ca96aa7b44276c79346b7546a7024dd,%PDF-1.5,11,11,4,4,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/6cd433e8e6fea037b768820f8ea91140,%PDF-1.5,12,12,4,4,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/6cf1daa75ffcc10dc84cb729a01e0dd8,%PDF-1.5,16,15,13,12,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/6d2cf4ca234bcdf8680e9a66f2fafcdc,%PDF-1.4 S,17,17,6,6,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/6d5ce0e3cc1d7ce8c72c46e11397ce1b,%PDF-1.7,34,34,31,31,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/6d9f340e7862da658733528644c93c59,%PDF-1.5,46,46,15,15,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/6dfd32eca8cbaf925ddd379d11ba9d97,%PDF-1.4,38,38,12,12,1,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/6e6571c8ad2731ea28421538c974ff31,%PDF-1.3,32,31,9,9,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/6f0240cb0ecdbe4424657e557f5dc281,%PDF-1.6,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
